username,description,user_char,source_author_id,source_round,tweet_count,sampled_tweets,generation_error
agent_049_user_3228600412,"The user is socially engaged, particularly in discussions around the pandemic and politics, often expressing frustration with government responses. They are also interested in health advice and DIY solutions.","The tone is critical and sometimes sarcastic, reflecting a strong opinion against certain political figures and a desire for more effective public health measures.",3228600412,1,20,"[""A Thaila Ayala criou um marca de roupas com nome VIRUS no meio da pandemia e, se não fosse a repercussão do caso, não teria mudado o nome de jeito nenhum."", ""A OMS se pronunciando sobre o @jairbolsonaro ter testado positivo para COVID-19. https://t.co/St0KkII49P"", ""@Ro_anna Gente, que absurdo! Acabei de ver! E olha que ela, quando pegou coronga, postou nos stories dizendo que tinha aprendido, etc. UMA OVA!"", ""@glaubermacario Sem contar com a desinformação de que pegou COVID e não vai mais pegar."", ""@DanPimpao eu vi aquele lance da última embaralhada no jogo como o fim da história dos machos escrotos. Tomara que seja isso! Eu já estou com falta de ar aqui e não é coronga!"", ""Eu entrego nas tuas mãos, coronga! https://t.co/nivllzBndr"", ""@glaubermacario Sem contar com a desinformação de que pegou COVID e não vai mais pegar."", ""Tiro meu chapéu pros médicos porque tem que ter MUITO sangue frio pra não desligar o aparelho e deixar essa gente morrer, viu?! https://t.co/8jErptVs2y"", ""Eu queria entender que tipo de lockdown é esse que dura só uma semana. Cidades que há uma semana anunciavam a medida, já estão se preprando pra abrir o comércio a partir de amanhã. Não vamos diminuir a quantidade de casos da Covid-19 tão cedo, meus caros."", ""Eu queria entender que tipo de lockdown é esse que dura só uma semana. Cidades que há uma semana anunciavam a medida, já estão se preprando pra abrir o comércio a partir de amanhã. Não vamos diminuir a quantidade de casos da Covid-19 tão cedo, meus caros."", ""Utilidade Pública: O Socialismo Criativo, site da minha amiga @iara_vidal, falou sobre como fazer a sua própria máscara de tecido e sobre as recomendações de como usá-las. https://t.co/CDn7QUBzbO"", ""Meu deus eu estou ouvindo Elvis Presley. O que o coronga fez comigo, meu deus?!"", ""@planalto @jairbolsonaro Manda essa merda desse presidente ficar em casa que ele tá passando o virus pra todo mundo dessa cidade! QUE ÓDIO! https://t.co/Kv2Cqse50f"", ""Ou seja, ficamos trancados mais de um mês dentro de casa pro @Gov_DF resolver jogar o coronga de vez no ventilador. Que a gente não vire uma “Itália” brasileira. https://t.co/tvAVEbA0lN"", ""@tecontarviu1 fodasse a vida e agradeça ao coronga pela oportunidade de ficar em casa pra repensar na vida""]",
agent_050_user_1102261431699951616,"The user is highly critical of China and its alleged role in the spread of the virus, often linking it to economic interests. They frequently criticize government officials and express concern about the pandemic's impact on Brazil’s development.","The tone is angry and conspiracy-theory inclined, with a strong anti-Chinese sentiment. The user engages in heated debates and shows a tendency towards extreme views, often using derogatory language.",1102261431699951616,1,20,"[""Pq ninguém fala que essas vacinas alteraram o DNA Uma vacina leva 20 anos de estudo Mas querem em 9 meses todos de cobaia Talidomida deformou e matou milhares de fetos/crianças Somente depois de 50 anos reconheceram erro Pq laboratório querem habeas-corpus contra efeitos do vírus https://t.co/f9I84l40dj"", ""Se esse fdpp chineses subornaram antes. Imagina agora que eles mentiram, mataram, espalharam e destruíram milhares de famílias Isso é uma prova que esse vírus desgracado chinês foi fabricado em laboratório Qto doriana esta ganhando para usar os paulistas de cobaia? https://t.co/lIXppeBL3E"", ""@RenovaMidia A culpa é da china e das merdas que eles comeram. A china tem que pagar pelas mortes e prejuízos que causo no mundo todo. A china é culpa pelo maldito vírus, seu imbecil."", ""@OlavoOpressor Esqueceu canalhas oportunistas. Esses fdp estão sendo verdadeiros carrasco nos seus estados. Imaginem se vivessemos na era medieval. Iriam mandar cortar a cabeça do povo. A pandemia do vírus chinês, esta mostrando o verdadeiro carater desses governadores vagabundos."", ""@RenovaMidia Nhonho, deixe de ser canalha e bosta. Prefere que o povo morra para governadores e prefeitos roubarem mais Seu imbecil o presidente uso e mostrou que esta se curando do vírus chinês Nhonho babaca"", ""@LucianoHuck O seu amigo cachaceiro e mixão, estão a favor do vírus chinês. Já devolveu o dinheiro do bndes?"", ""É triste ver que o brasil estava saindo de uma crise e caminhando para o crescimento. Ver que em determinada área estavão començando a se desenvolver, e ai vem um maldito vírus chinês, governadores e prefeitos corruptos para atrapalhar o brasileiro https://t.co/1U4kTROXHO"", ""Quem garante que a china não espalhou o vírus através de celulares, eletrônico, roupas e outos! Todos vez que china espalha uma doença, somente ela sai ganhando. O vírus se espalhou muito rápido. Depois que o trump travou colocar títulos do governo. Na China acaba vírus!!!!! https://t.co/MAsBWTIi8a"", ""@RenovaMidia Nhonho, deixe de ser canalha e bosta. Prefere que o povo morra para governadores e prefeitos roubarem mais Seu imbecil o presidente uso e mostrou que esta se curando do vírus chinês Nhonho babaca"", ""Esse vírus se transmitia entre ratos na bolívia. Agora se transmiti entre pessoas. https://t.co/F1N2uZGvIN"", ""Chine espalha e mata milhares pelo mundo. E agora é o único que esta faturando bilhões de dolares com o vírus que espalhou. Assassino https://t.co/WAwvBSuF8d"", ""@OlavoOpressor Esqueceu canalhas oportunistas. Esses fdp estão sendo verdadeiros carrasco nos seus estados. Imaginem se vivessemos na era medieval. Iriam mandar cortar a cabeça do povo. A pandemia do vírus chinês, esta mostrando o verdadeiro carater desses governadores vagabundos."", ""@SF_Moro Mentira. Bairros que fecharam comércio e pessoas presas dentro de casa. Ninguém nas ruas. O vírus aumentou. Todos os dias Vc é um incompetente e irresponsável"", ""Realmente é estranho. Qual a verdade sobre esse vírus chinês? https://t.co/8jEBlsHxQn"", ""Na paraíba um morreu de \""suposta\"" penumonia É que a família tem dinheiro e \""abafou\"" o real motivo da morte Mas teve oportunista que disse que foi o vírus chinês Mas quebrou a cara. Deu negativo para corvid duas vezes Tudo agora é o vírus, morre de toma viagra a culpa é do vírus https://t.co/VU6zasW5fo""]",
agent_051_user_3013544013,"The user is a Brazilian individual deeply affected by the ongoing COVID-19 pandemic, expressing frustration and concern about the situation in their community. They frequently discuss vaccination, the impact of the virus on daily life, and criticize political figures.","The user has a pessimistic yet resilient tone, often sharing personal experiences and engaging with others who share similar concerns about public health and politics.",3013544013,1,20,"[""CARALHO COVID SOME DESGRAÇA"", ""Sexta feira um homem na minha rua teve um colapso e parou no hospital. Chegando lá, morreu. Fizeram o teste e ele morreu de covid. Hoje o bar tá lotado, a rua tá cheia e tem uma caralhada de pessoa aglomerada. Semana que vem tem mais morte."", ""Bom dia Já chega corona vai embora inferno"", ""Difícil ser brasileiro. Covid. Fome. Bala perdida. Depressão. Presidente genocida. Difícil ser brasileiro."", ""Fase 9 de Jumanji ou fé no pai que o corona cai?"", ""De acordo com o site faltam 7 meses e 26 dias pra minha vacina do covid 🤡"", ""De acordo com o site faltam 7 meses e 26 dias pra minha vacina do covid 🤡"", ""Vou fazer trufas de chocolate para os funcionários do posto quando for tomar a vacina do covid 💛💛"", ""Mais um vírus com potencial pandemico, agora fudeu"", ""O Brasil lá fora tá sendo visto como piada em relação ao covid, isso não vai acabar tão cedo."", ""Sexta feira um homem na minha rua teve um colapso e parou no hospital. Chegando lá, morreu. Fizeram o teste e ele morreu de covid. Hoje o bar tá lotado, a rua tá cheia e tem uma caralhada de pessoa aglomerada. Semana que vem tem mais morte."", ""Uma das pessoas mais incríveis que já conheci perdeu a batalha contra o Covid-19. 😭😭😭"", ""Vou fazer trufas de chocolate para os funcionários do posto quando for tomar a vacina do covid 💛💛"", ""Tomou todas as vacinas do calendário e agora quer questionar do Covid... Ah me poupa"", ""E uma conhecida minha que tava na passeata a favor do Bolsonaro e hoje ta internada com covid 🤡""]",
agent_052_user_723674931695902720,"The user is a Bolsonarist from Brazil with interests in politics and the spread of misinformation regarding COVID-19, frequently sharing news articles and personal opinions on the pandemic.","The tone is supportive of President Jair Bolsonaro and his policies, often skeptical of medical advice and government measures. The user engages by sharing and commenting on content related to political views and health concerns during the pandemic.",723674931695902720,1,20,"[""Caminhoneiro bolsonarista que dizia que covid-19 era \""politicagem\"" morre da doença em MT https://t.co/U78rCafcXL"", ""Covid-19 em academia: 112 pessoas são contaminadas em aulas de dança https://t.co/X7tYvuplQP"", ""Bolsonaro diz que seu exame para Covid-19 deu positivo https://t.co/ATAZRBxqJG"", ""Pneumologista referência no país se cura de Covid-19: 'Não me tratei com cloroquina e não receitaria a nenhum paciente' https://t.co/n6zRLaP0mB"", ""Covid-19: governo antecipa restrições e DF entrará em lockdown à meia-noite https://t.co/0MOr3HcDMX"", ""Morto com covid-19, senador Arolde de Oliveira lançou Flordelis na política https://t.co/15Ar25dKYI"", ""Governo Bolsonaro e a estratégia de propagação do vírus https://t.co/pADCvJesPn"", ""Brasil tem 849 mortes por Covid-19 em 24 horas, segundo consórcio de veículos de imprensa https://t.co/ZTluKHvuD9 via @ConversaAfiada"", ""França suspende uso da cloroquina para tratamento da Covid-19 - CBN https://t.co/pL9cqll0T8"", ""Bolsonaro diz que seu exame para Covid-19 deu positivo https://t.co/ATAZRBxqJG"", ""Vaticano permite o uso de vacinas contra Covid-19 feitas com tecido de fetos abortados https://t.co/GElXkD50RQ"", ""Hidroxicloroquina não é eficaz na prevenção da Covid-19, diz estudo https://t.co/STI6G4r7J8 via @VEJA"", ""Obituário do Bolsonaro informa: 120.262 mortes por Covid-19 até este sábado (29/08) https://t.co/Iqwnelp5zv"", ""Governo Bolsonaro e a estratégia de propagação do vírus https://t.co/pADCvJesPn"", ""Em camelôs do Rio, já tem vacina falsa contra covid sendo vendida por R$ 50 @UOLNoticias @UOL https://t.co/kC13mFbNxf""]",
agent_053_user_11077312,"The user is a critical and often sarcastic observer of political and social events, particularly regarding the handling of the coronavirus pandemic. They frequently engage with political figures like Jair Bolsonaro and express skepticism towards government measures and medical advice.","The persona exhibits a cynical and sometimes confrontational tone, often using humor or sarcasm to critique authority figures and public health policies. They are likely to interact actively in discussions about the pandemic, sharing personal experiences and challenging others' viewpoints.",11077312,1,20,"[""“O vírus chegou...” @jairbolsonaro cretino"", ""@thiagokong até se ouve sim, mas a irresponsabilidade diante das circunstâncias de qualquer aglomeração agora, sendo que blocos e desfile foram proibidos pela prefeitura, só endossa os ensinamentos de Darwin deixando o vírus fazer seu trabalho… aqui no RJ e todo resto"", ""Bolsonaro vai curar Corona Vírus com Golden Shower"", ""@jebbrito é um vírus de fantasia né? entendi a máscara e a burrice. pandemia da ignorância"", ""o corona vírus chegou na sua casa o último meme da sua galeria é a sua reação https://t.co/jWTXGmqSdr"", ""IF YOU GOINGO TO SAN FRANCISCO, Scott McKenzie.mp3 comercial de máscaras com Corona Vírus https://t.co/lmol9DBGsB"", ""@EderMauroPA “Corona eu não sei” Corona sabe sim"", ""mermão, da janela de casa dá pra ouvir o samba rolando em algum lugar, ou seja, COVID fazendo seu trabalho tranquilamente neste carnaval"", ""@EderMauroPA Um novo foco de Corona Vírus em Belém. Infestação se deve ao rebanho que está espalhado pela cidade movido pelo toque do berrante do Jumento Messias, uma praga que alimenta das sinapses cerebrais, anulando o bom senso e disseminando histeria."", ""@senalaila @IvannescaA o que vai matar a gente não é um vírus, é a ignorância."", ""@DCM_online FORÇA COVID"", ""Acabei de sair do hospital Unimed, onde o meu primo Rick, policial de 54 anos, há 16 dias diagnosticado com covid-19, e hoje está curado pela CLOROQUINA. Hoje pode reencontrar seu filho e Lori, sua esposa grávida. @rederecordsp se tiver interesse, podemos comprovar a história. https://t.co/kY8l43fmG8"", ""como tá o rodízio de covid na sua cidade?"", ""IF YOU GOINGO TO SAN FRANCISCO, Scott McKenzie.mp3 comercial de máscaras com Corona Vírus https://t.co/lmol9DBGsB"", ""Como disse o presidente francês, estamos em guerra. Em guerra contra um vírus. Nossos pensamentos e escolhas devem priorizar a saúde e a segurança das pessoas. Texto de Gustavo Guterman e Vanessa Santos pra quem tem um negócio neste tempo de guerra viral https://t.co/xPs5u4fIJq""]",
agent_054_user_56219067,"A Brazilian scientist and advocate for public health, focusing on the impact of viruses and advocating for science-based policies during the pandemic, with a keen interest in testing strategies and safe practices.","The user has a serious yet informed tone, actively engaging in discussions about public health measures, scientific advancements, and the importance of following evidence-based guidelines. They are passionate about raising awareness and promoting responsible behavior to combat the spread of viruses.",56219067,1,20,"[""Curiosidades inúteis sobre mim (2/2) A única vez que preparei caipirinha na vida foi para um prêmio Nobel Sem querer já engoli uma moeda Fiquei preso num apê em Paris por causa de um gato O dia que nos livrarmos dos 2 vírus que destroem o Brasil farei uma nova tatuagem"", ""O que deve mudar após a COVID-19? Valorização da ciência, professor, imprensa, sistema público de saúde e renda mínima universal. Mais atenção à higiene e saúde mental, aprimoramento do teletrabalho, ensino à distância e comércio online, formas de cumprimentar, muitas máscaras."", ""Dicas para manter a saúde mental com @ronald_fischer. Pais com crianças pequenas. https://t.co/jP1HxjgnTp"", ""É preprint, testes somente em animais, mas resultados são promissores. A vacina PiCoVacc induziu a produção de anticorpos contra 10 variantes de Sars-Cov-2 em camundongos, ratos e macacos. Imunização com 2 doses. Aparentemente segura. Só a ciência salva! https://t.co/nShBSCFvUw"", ""A equipe do professor Amilcar Tanuri da UFRJ lançou uma campanha de doação de recursos, visando o aumento de testagens para a COVID-19. A meta é executar 55 mil testes em 90 dias! Para saber como doar: https://t.co/fWrnYtwEpx https://t.co/3xQWZlQraa"", ""Não voltaremos ao normal até haver uma vacina ou medicamento eficaz. Um “seminormal” depende de estratégia baseada em assistência e testes para COVID-19. Sem liderança não há plano. Sem testagem em massa seguimos entre o isolamento sem data para terminar e o negacionismo suicida"", ""Por conta do HIV tivemos que aprender a praticar sexo seguro. Com o Sars-Cov-2 teremos que aprender a praticar o convívio seguro. Atividades ao ar livre com distanciamento parecem ok, proximidade em ambientes pequenos e fechados trazem alto risco. https://t.co/zM7ufmeQSu"", ""COVID-19, incidência nacional: 160 casos/milhão de habitantes. Há 12 cidades acima da incidência nacional, e 10 abaixo. Fonte: secretarias estaduais de saúde, 17/04/2020 https://t.co/AzXDjmN7cK"", ""A proibição na China de comer e comercializar animais selvagens pode se tornar lei permanente. É o mundo pós-COVID-19. https://t.co/kIKUqoaCdi"", ""10% de positivos para COVID-19 entre profissionais de saúde e amostras de pacientes recebidas de hospitais públicos. #UFRJ fazendo a diferença na testagem. Meta chegar a 10 mil testes/mês. Obrigado ao grande Amilcar Tanuri e Instituto de Biologia. https://t.co/OXRbthsJoe"", ""Está diferente da época do zika. Agora, além do ritmo frenético, há muito mais incertezas e óbitos. O @canalmeio traz comentário sobre o cotidiano dos cientistas que buscam compreender a COVID e mitigar os estragos da pandemia. https://t.co/xw0bHjyZSZ"", ""Retrospectiva 2019 do nosso time de cientistas no Rio de Janeiro e colaboradores: minicérebros com olhos primitivos/retinas; sofosbuvir contra chikungunya; gliose em astrócitos humanos; cianobactérias aumentando neurotoxicidade do vírus zika; LSD gerando sinapses #IDOR #UFRJ"", ""Para pensar durante a pandemia: Nosso planeta tem 4,5 bilhões de anos e a vida existe por aqui há 3,8 bilhões de anos. Apesar de não existirem registros fósseis de vírus, o genoma da maioria dos vertebrados contêm sequências derivadas de vírus ancestrais."", ""Alguns ainda não levam a sério a COVID-19 - ignorando a recomendação da OMS de evitar reuniões de massa. O presidente do Brasil, Jair Bolsonaro, foi fortemente criticado por especialistas em saúde e enfrenta reação pública. Está no Editorial da @TheLancet https://t.co/AzBWkPab9x"", ""Imunização passiva significa se valer de anticorpos produzidos por um indivíduo para proteger outros. Não é vacina, dura pouco tempo mas salva vidas. São candidatos promissores para tratamento profilático e terapêutico da COVID-19 1/2""]",
agent_055_user_1150028689125597184,"The user is deeply concerned about political and health issues in Brazil, particularly regarding the government's handling of the pandemic. They are highly critical of certain politicians and support alternative treatments like hydroxychloroquine. The tweets reflect a strong, often aggressive, stance against perceived corruption and support for President Bolsonaro.","The user has an assertive and passionate tone, frequently engaging in political discourse and expressing strong opinions. They interact with other users by retweeting or replying to them, often challenging their viewpoints.",1150028689125597184,1,20,"[""@BrazilFight Total Pena que permaceu o uso nas ruas Ver gente correndo e andando de bicicleta com máscaras me assusta muito! Não respiramos oxigênio. Agora respiramos gás carbônico, vírus totais, e mais o caldo úmido e quente, ambiente “amigo” de bactérias e fungos. Suicídio obrigatório!!!"", ""Bombas contra o Brasil: - PL 1179 aprovada suspensão temporária dos direitos individuais sobre propriedade privada - votação amanhã na Câmara e no Senado (eita povo ágil) sobre a liberação de recursos pro corona, MAS embutiram aquele artigo 52 vetado (emendas: 30 BI pro relator)"", ""Não importa que para isso os políticos bandidos precisem matar o povo de fome e se ajoelhar para o partido comunista do vírus chinês. Não apoiar o Bolsonaro AGORA é soltar a ÚNICA TÁBUA DE SALVAÇÃO DO BRASIL!! O comunismo NÃO DORME e o povo brasileiro PRECISA ACORDAR! https://t.co/bissFmuSbN"", ""@GeneralMourao Gal, Os Senhores das Armas, da Disciplina, da Hierarquia, da Garantia da Lei e da Ordem PRECISAM sair em defesa do POVO BRASILEIRO nesse falso corona. Se esperarmos decisões do stf, dos governadores, prefeitos, Foro de São Paulo, fhc e do globalismo, os BRASILEIROS sucumbirão!"", ""@Pablogapaisa Verdade? A grobolixo vai mudar a classificação dele para: Apresentador? Blogueiro? Açougueiro? Agente Funerário? Pai de beneficiário de auxílio-corona? Marido da Fátima? Rival do namorado da Fátima, o cretino que prega o poliamor NA Família Bonnerzin: cuide dos seus filhos!!!"", ""Laboratório EMS faz propaganda (ouvi e vi no YouTube) com a voz da Fernanda MONTEcoronavirusNEGRO!! Sim, essa mesma que considerou o coroninha um ser bem-vindo no Brasil! Ué, como pode? Ela torce pelo vírus e VENDE sua voz para um laboratório que produz REMÉDIOS? Ui!! Que medo!!"", ""@LydiaJorge2 O ditadória tem medo não! Está usando um colete de Seis milhões de dórias, oooops, dólares e seguranças maiores que ele (o que não deve ser difícil) para proteger o rostinho lisinho e boticadinho (pra feio ainda falta muito). Medo? Nem o vírus chinês chega. O Xin deu o antídoto."", ""O QI e a máscara Ao sol escaldante - humilhante De bicicleta - Pateta Na Praça vazia - porcaria Por obrigação - manipulação Por convicção - Khaghão A gente obedece, o vírus (a bactéria?) cresce, se fortalece e agradece! O organismo enfraquece, a gente adoece de tudo que aparece!"", ""Xi John LockDória e o Bruno, ex-Covas e agora Bruno Cloroquina ainda se entendem? Povo meu, DITADORES não se detêm. Ditadores precisam ser DETIDOS Caso contrário, lockdown eterno e auxílio do PCC chinês para os órfãos do corona antes pequeno empresário, empregados, autônomos, etc"", ""Só queria saber como o DOUTOR Mandetta quer deixar o nome na sua biografia, pra sua família e para o Brasil: - Josef Mengele - dr. Morte - amigo do vírus Chinês - culpado pelas mortes APÓS o confinamento. - chefe da Limpeza Racial - \""achachino\"" mesmo, sem mais qualificações..."", ""@BrazilFight E não existe diferença alguma entre \""o médico de confiança\"" do ditaDória, Davi.Uip e o \""médico de confiança\"" do lulladrão, Kalil. Ambos não gostaram da presença do vírus chinês nos seus \""doutores corpos\"" e se livraram dele com a HIROXICLOROQUINA e azitromicina. Polêmica??"", ""@alissanoli Claro que não acredito! O CID no Brasil será assim Causa mortis: CID ÚNICO 666 - covid 19 a 100"", ""@LorenzonItalo @KarinaKufa Causa mortis: COVID-19, calibre 22 Covid-19, lâmina 40cm Covid-19, Vestígios de corda Covid-19, overdose Covid-19, parada cardíaca Covid-19, desemprego Covid-19, DECRETO DO DÓRIA!!"", ""Bom vírus e muita Hidroxicloroquina para vocês!!! https://t.co/TEXf1PIdau"", ""@mitags @LydiaJorge2 @RodrigoMaia Igualin a você! E o pior, acesso um canal conservador no YouTube e lá vem o coronavírus, mas ninguém falando que essa porcaria É um vírus CHINÊS!!!""]",
agent_056_user_115822064,"The user discusses the impact of the coronavirus pandemic on society and prisons in Brazil, highlighting issues such as misinformation, lack of investment, and the spread of the virus within confined spaces like detention centers.","The user has a concerned and critical tone, often engaging with current events related to public health and social issues. They frequently share information about the pandemic's effects on communities and prisons, expressing frustration with societal apathy and misinformation.",115822064,1,20,"[""As tragédias de um vírus novo deixam marcas profundas na sociedade. Parte dela tenta se enganar... no entanto, minha sincera torcida é de que tanta dor sirva para transformar o nosso interior e que saibamos valorizar, ainda mais, a vida, os amigos e a família."", ""PEJ e Central estão interditados. Ambos devido aos detentos contaminados pela Covid-19. Presos não podem entrar e nem sair. A questão é: para onde vão os novos detentos? Como evitar picos dentro do sistema carcerário? Vale lembrar a falta de investimentos, histórica, na área."", ""Lembra do famoso assaltantes de carro-forte, Papagaio? Ele estava preso no Paraná. Agora, irá para prisão domiciliar por ser do grupo de risco do Covid-19. 😳"", ""PEJ e Central estão interditados. Ambos devido aos detentos contaminados pela Covid-19. Presos não podem entrar e nem sair. A questão é: para onde vão os novos detentos? Como evitar picos dentro do sistema carcerário? Vale lembrar a falta de investimentos, histórica, na área."", ""Hoje atendi um cidadão que mora em Xangri-lá, no litoral gaúcho. Disse ter descoberto a cura da Covid-19. Afirmou que “cansou” de tentar provar a descoberta às autoridades competentes. E, ao fim, questionou: “Você acha que ligaria para a imprensa se não tivesse certeza?” 🤔"", ""@Cristia42838481 Englobam todas as doenças. No contexto geral de UTI. De Covid-19, dos sete pacientes internados na área intensiva, dois possuem diagnóstico confirmado para coronavírus; cinco aguardam resultado de teste RT – PCR , estando um destes em ventilação mecânica."", ""Primeiro óbito em Cachoeirinha pela Covid-19. https://t.co/hycPSzqUj6"", ""É isso que eu digo, essas pessoas só vão acreditar no poder do vírus quando ele atingir alguma pessoa próxima... https://t.co/JH1NispSlb"", ""No Rio Grande do Sul, até esse momento, tem 25 mortos confirmados pela Covid-19. Faça sua parte, por mais difícil e doloroso que seja, fique em casa. https://t.co/9vEbpJqo3x"", ""Ipson Silveira Pavani, 61 anos, foi o primeiro servidor da Prefeitura de São Leopoldo que morreu em decorrência da Covid-19. Ele, que tinha diabetes, internou no Hospital Centenário no dia 21 de julho. O quadro se agravou e o óbito foi confirmado na madrugada desta quarta. https://t.co/lnTMBiyYol"", ""Nós sabemos que há muitas pessoas portadoras do vírus, mas sem nenhum sintoma. Há as que já estão em unidades de saúde e aguardam os resultados. Portanto, não ache que ficar em casa é balela. Não espere você ou alguém que você ame adoecer. https://t.co/sjNUOi3hcP"", ""O diretor da Penitenciária Estadual do Jacuí (PEJ), major Fabiano Henrique Dorneles, diz que hoje a instituição tem 1.420 vagas e tem 2.298 detentos. Devido ao teste positivo de um preso para a Covid-19, os detentos já começaram a ser testados, para evitar contaminação em massa. https://t.co/OANdJkLpxw"", ""É isso que eu digo, essas pessoas só vão acreditar no poder do vírus quando ele atingir alguma pessoa próxima... https://t.co/JH1NispSlb"", ""@fa_gauss @gutolima69 Que triste essa situação. As pessoas não respeitam nem a si, vivemos em uma sociedade doente do vírus da ignorância."", ""Positivo para Covid, UTI, teve uma parada cardiorrespiratória, choque séptico e insuficiência respiratória. O detento sofria de tuberculose.""]",
agent_057_user_53451515,"The user is a resident of Paraná, Brazil, deeply concerned about the impact of the COVID-19 pandemic on their community and society at large. They frequently discuss health measures, local cases, and criticize certain medical treatments while showing support for healthcare workers and patients.","The tone is critical and often sarcastic, with a mix of personal anecdotes and broader social commentary. The user engages in discussions about the pandemic's effects on daily life and public health policies.",53451515,1,20,"[""Sete em cada dez leitos de UTI da Covid-19 estão ocupados hoje em Curitiba, mas a cidade está igual ao Tom nesse vídeo... https://t.co/UhTeHM8DfY"", ""Hoje eu entrei no Uber e o motorista passou parte do trajeto me contando sobre a inspiração de um paciente de Maringá que venceu a Covid-19 após 50 dias de UTI. Só fui ouvindo. Quando estava pertinho do trabalho, contei para ele que o paciente era meu tio..."", ""@marinasequinel Até Campo Largo tem corona agora"", ""@vtum Poxa, muito obrigado Vinicius. Vontade não falta. Deixa esse vírus passar e logo a gente tenta dar um jeito...hahahaha"", ""Vírus maldito"", ""Temos 87 mil mortos pela Covid-19 no Brasil, mas é mais fácil atestar a eficiência de um medicamento por causa de uma pessoa que mente quase todos os dias na TV"", ""@enchantedmoura @marinapilato Ela te salvando do corona e você mandando esse emoji"", ""Se Thanos tivesse criado um vírus para matar metade da população mundial ao invés de fazer tudo com um estalo, teria tido sucesso no plano https://t.co/yA5NlEr0aS"", ""Eu vi Skank em dezembro na Pedreira. Saudades de quando a gente não tinha coronga"", ""Com a atual curva da Covid-19 no estado, eu acho que a gente poderia fazer o Campeonato Paranaense, sei lá, na Austrália ou Nova Zelândia"", ""Faaala seus hidroxicloroquina não deve ser usada em nenhuma fase do tratamento da Covid-19"", ""@lubellusci @coxinhabot Nem vem. Fumante é quem mais se ferra com Covid, prioridades corretas haha"", ""Começo da pandemia: só falam em Covid agora, dos 60 mil mortos da violência ninguém diz nada... Pandemia agora: ridículo ficar comparando esses números!"", ""Sabe a semelhança entre o Brasil divulgar os números totais das mortes por Covid-19 e os números de apenas 24 horas? Continua sendo um número muito maior que as mortes totais na Argentina"", ""20 de junho de 2020: o dia em que Curitiba passou a ter mais mortes por Covid-19 do que dias de pandemia""]",
agent_058_user_1066212000601186306,"The user is a Brazilian individual who strongly supports Jair Bolsonaro and the government's handling of the coronavirus pandemic, often expressing frustration with those who oppose or ignore health guidelines, while also showing concern for economic issues.","The persona is assertive and opinionated, frequently using informal language and emojis. They are passionate about political views and health concerns, engaging in discussions and sometimes making light-hearted jokes at the expense of others.",1066212000601186306,1,20,"[""Ainda vejo pessoas falando que “querem nos assustar mostrando o número de óbitos no br” ?????????????!? Se isso não te assusta vc é pior q o corona vírus parça"", ""Coragem de ir/fazer manifestação no BR onde estão morrendo mil pessoas por dia, ou uma pessoa por minuto. coragem.... respeito a causa, mas o covid não respeita!"", ""Não vejo a hora do coronga acabar e eu voltar a ir pro bingo"", ""Ano q vem tem vingança no corona https://t.co/VkyLE9Q9RX"", ""Que Deus me perdoe mas que todo mundo que tá indo pra essas “manifestações” por aí se foda muito! Corona vírus faça o que for preciso."", ""Coragem de ir/fazer manifestação no BR onde estão morrendo mil pessoas por dia, ou uma pessoa por minuto. coragem.... respeito a causa, mas o covid não respeita!"", ""Fui infectada pelo mocoronga vírus"", ""Coronga trate de acabar logo quero passar uma semana viajando com meu namorado"", ""Queria acordar e ver a notícia que encontraram alguma solução pro coronga.... aff :( bom dia quarenteners"", ""TBT 😍 vou comprar uma passagem p vc no cartão do Bolsonaro quando ele acabar com o corona usando a cloroquina ok https://t.co/zIKmxpZ2gQ"", ""Acho que a ravi me passou coronga vírus"", ""@bonny_72 @CarlosBolsonaro Desemprego estava em alta, antes do corona vírus por conta da economia fundida que o Brasil tem. Fome sempre existiu e sempre matou. Será se vcs estão preocupados com isso mesmo ou só estão querendo passar pano pro presidente de vcs? A me errem!"", ""É oficial: ravi me passou coronga vírus 🦠"", ""Vamos já pro hospital. Vocês pensam que é brincadeira é kkkkkk a ravi tava na Europa... coronga está presente"", ""Será se eu to com corona vírus? Já estou surtando""]",
